timestep,walker0_x,walker0_y,walker1_x,walker1_y,walker2_x,walker2_y,walker3_x,walker3_y
6071,-5.872616067480901,81.25399193608907,2.18809389919028,-177.37114299319202,73.0,-43.0,-499.9168514876902,-76.1266804302497
6072,-5.668505649457029,80.90004039843602,1.2336822008220019,-178.25587358612654,74.0,-44.0,-500.5065049911401,-75.31902410119056
6073,-5.297595942230477,81.46249544702158,2.858768075456893,-176.78185783292568,73.0,-43.0,-501.0437211576255,-74.47557950285187
6074,-5.015054935356022,81.41731680738776,2.8706749215958953,-178.20569811226522,72.0,-42.0,-501.62220090821677,-73.65988275886187
6075,-5.885139279747079,80.91137650519117,2.299842566230673,-179.1476651389802,73.0,-43.0,-502.1275572436956,-72.79697200206752
6076,-5.696799111660007,82.03037831392288,1.5438544001041046,-178.63091096930117,74.0,-42.0,-502.4931742891552,-71.86620663095115
6077,-3.9949452127938967,81.74597323284692,1.1132165872745663,-177.25845601045685,75.0,-41.0,-503.2088825541609,-71.1678072613906
6078,-3.108012986845582,80.8933074904045,2.7823754519596395,-175.54793656289146,74.0,-42.0,-504.1736964067431,-70.90487337261719
6079,-3.7632666153550165,82.22177483030194,3.743161266606206,-175.7305562331517,73.0,-41.0,-505.1736849670356,-70.90009014315247
6080,-5.340088162239764,81.37079466286201,2.2061777149760955,-175.99454688247735,72.0,-42.0,-506.1608856918658,-71.05957283467346
6081,-5.803433368992153,82.80201870067218,3.8148292948559366,-175.53752211474162,71.0,-43.0,-507.15198490827146,-70.92644754316169
6082,-5.384010330851216,83.52170953304531,2.8122161416059903,-175.03865445696619,70.0,-42.0,-507.9689752377144,-70.34979617396475
6083,-4.375193718868655,85.07081634415543,1.9901401859367405,-174.83330477642477,69.0,-43.0,-508.95775826972925,-70.49915518976046
6084,-5.353727145411431,83.53516800723041,1.8948185612417712,-176.22723341951257,70.0,-42.0,-509.9561558658588,-70.44256685136183
6085,-5.710440583585686,84.28585289743586,3.614545933148475,-176.34821431723603,71.0,-43.0,-510.7733100489504,-71.01898600532527
6086,-5.630294088810277,85.33711915268695,2.9282643336561414,-177.8455859218211,72.0,-42.0,-511.6682778918308,-71.46511665906922
6087,-5.164184537371708,84.57012747838542,2.7242867827773307,-178.7127333869501,71.0,-43.0,-512.5989863032306,-71.83087867589116
6088,-5.059281844938476,85.32965802429422,4.396271689368862,-179.01487711837706,72.0,-42.0,-513.5610446296573,-72.10372254434526
6089,-4.652488528608385,86.15763664976672,3.179296988087912,-177.91753692397378,71.0,-43.0,-514.5192256198036,-72.38988541776232
6090,-4.785646972874286,85.96744830659951,3.181007417344015,-177.97043621729466,70.0,-42.0,-515.415980924207,-72.83241216726383
6091,-4.500719044582396,86.12278391342268,3.281006378588904,-176.7432015640424,71.0,-41.0,-516.3874131565215,-73.06972929268993
6092,-3.78259235319253,86.98560702678037,4.619467233825679,-177.47597718435705,70.0,-42.0,-516.9926673716849,-73.86576153765675
6093,-2.5450773619807734,86.72927024385139,2.901156700480623,-177.08124690638186,69.0,-41.0,-517.5628342529968,-74.68729043395624
6094,-1.7978337221964256,87.40566617931829,4.499636681523631,-175.41801159654443,68.0,-40.0,-518.2418593641413,-75.42140547837045
6095,-1.8356250974782355,86.56077699920786,4.071043325419085,-176.90148699581414,69.0,-39.0,-518.9708101798216,-76.10597155138242
6096,-2.288413058704531,86.34955432696809,5.605926701122632,-177.2000896128521,68.0,-40.0,-519.8129240601459,-76.64527129416486
6097,-1.6190658159092823,86.06208394212166,6.85847388880992,-177.0542007040729,69.0,-39.0,-520.5695679297936,-77.29909853015648
6098,-1.8564900903085182,85.6556771088399,7.460269400753696,-178.0662533034063,68.0,-40.0,-521.2742132234582,-78.00865825993002
6099,-3.031866725853787,84.92801310708212,7.37191103251762,-177.54478784659887,69.0,-39.0,-522.2736491659975,-78.0422409453563
6100,-2.478112380707395,84.21364431005154,6.291894467282795,-178.3397519319953,70.0,-38.0,-523.2682653143944,-78.14586872806035
6101,-3.9422491233629686,85.52699980126053,7.566652427219989,-179.96145221021575,69.0,-39.0,-524.2528444779784,-78.32080834803295
6102,-3.0525223252323763,85.77447696663906,6.577513980567557,-179.3309106554564,68.0,-40.0,-525.2426875647113,-78.46297256169807
6103,-2.0070466036547012,85.5094600005281,6.441853706732355,-180.45489608608753,67.0,-41.0,-526.2299892378636,-78.62182912023665
6104,-0.2156534527395142,85.27310607221423,4.996337178952598,-181.14053436275017,68.0,-40.0,-527.0302295425282,-79.22150858027372
6105,0.5126825217125411,86.02852413993111,5.734464805448385,-180.95167469595745,69.0,-41.0,-527.9273570106739,-79.66328036060678
6106,1.0907754067135818,86.10660565030923,4.539538182351657,-181.81261973334108,68.0,-42.0,-528.7633397405871,-80.21203611254643
6107,0.28829591867216264,85.9863899138631,5.351602171310776,-181.43024954392965,69.0,-43.0,-529.5092441747952,-80.8780890946947
6108,-0.09789952116480466,84.73885375897292,4.224353668466834,-180.79468639622064,70.0,-44.0,-530.2895268694341,-81.50351608199783
6109,1.1665647132758248,85.30189385118832,3.975024041674391,-180.2433811373829,69.0,-43.0,-530.6810596460454,-82.42368024389457
6110,1.7935891750063742,84.66552758656266,2.4569407679348965,-178.6036726249439,70.0,-42.0,-531.2234706077368,-83.26379353901436
6111,3.233546512341235,83.84420021852911,1.2950113970891577,-178.2383768933651,69.0,-41.0,-531.6574080942177,-84.16473652157576
6112,0.5775566223917528,83.75357393777932,0.7698234710304667,-176.97907781041494,70.0,-40.0,-532.1310217615492,-85.04546922456616
6113,1.1777096804414326,84.62362880762203,-0.7748040665088846,-177.38430062861562,71.0,-41.0,-532.8662895793818,-85.72324591054733
6114,3.6486307128540068,83.8733697165534,-0.9538685331298319,-176.69299111701827,72.0,-40.0,-533.6264970675455,-86.37292627421846
6115,3.368542502423539,84.34468583075538,-1.1800664600979291,-176.8196086843913,73.0,-41.0,-534.235735371253,-87.16591346787017
6116,2.481464697822511,82.49406602260707,-1.8489410032726288,-177.7058858534337,72.0,-42.0,-534.7054328841632,-88.04874088382756
6117,2.923935413414039,83.38790899574391,-2.5498706721678013,-178.74093809408276,73.0,-41.0,-535.4173991574405,-88.75095454484219
6118,3.6041886242538923,84.0355276703704,-2.895767025304991,-179.15828968210238,72.0,-42.0,-536.1812905101731,-89.39629941483061
6119,4.054941311312028,83.84676939859791,-1.8060959726381747,-179.4572449417371,73.0,-43.0,-537.119563399232,-89.74219533220626
6120,2.805865606450711,83.14019285093599,-0.38770321015785814,-177.86775545528943,74.0,-44.0,-538.0216782576524,-90.17369131389914
6121,3.097987503455758,83.27044524090289,-1.594935167328441,-177.42137051498844,73.0,-45.0,-538.7928903175282,-90.81026963484803
6122,3.3402508784893206,83.23075521775553,-1.4208141788447743,-178.30668409855764,72.0,-46.0,-539.7574519600912,-91.0741272435997
6123,3.735429657438326,82.9342528341385,0.2286218330172638,-177.52791306159176,71.0,-47.0,-540.7389974735206,-91.26535591578708
6124,2.3742085478606647,83.03448027990761,-0.14178822675856867,-177.5046530620795,70.0,-48.0,-541.5872010549268,-91.79502627033752
6125,1.3350931273439572,83.5638234050107,-1.3159199852952403,-177.01828258466082,71.0,-47.0,-542.462546970341,-92.27852345581822
6126,3.078176764677589,82.91398226428875,-2.2676758773409613,-176.4092147259901,70.0,-46.0,-543.3554414261854,-92.72878947799002
6127,3.550260965294241,85.26202478077117,-1.417210130569249,-175.60841751672308,71.0,-47.0,-544.2470321699476,-93.18163155381501
6128,3.3042230455154065,85.37402363663617,-2.648595506899671,-174.5752096549625,70.0,-46.0,-545.1180514776678,-93.67288033557288
6129,2.9297587779499796,85.85563111331184,-3.135452077151367,-174.55114782361392,71.0,-47.0,-546.0423693544145,-94.0545037923026
6130,3.019182964512874,86.03820526012089,-3.3612751156382226,-175.51260540388236,70.0,-48.0,-547.0001281774466,-94.34207645599675
6131,2.370614162622855,86.08619530139512,-2.0910129844516696,-177.21549168661994,69.0,-49.0,-547.8438284790383,-94.87889095011377
6132,0.8311839452169321,84.01521404418425,-3.5687264036888973,-176.95566939460372,70.0,-48.0,-548.7914945215355,-95.19815427700509
6133,0.2405610054069337,83.1203788389649,-3.228163806001264,-175.28921988457193,71.0,-47.0,-549.737770229202,-94.87479335623671
6134,0.3694578339284268,83.394036124626,-2.6477081399307987,-175.9615808195662,70.0,-46.0,-550.6516526636094,-94.46881442072188
6135,1.1699236169766272,82.91874053796302,-1.4863774796603537,-177.6034648208659,71.0,-47.0,-551.6309901338238,-94.2665815860141
6136,0.9828723659457448,83.00118130873774,-1.0456248986917909,-175.95987563055814,72.0,-46.0,-552.6246686436155,-94.1543184167269
6137,-1.6414400979654422,82.4206427244004,-2.5275591207741286,-174.36471724159424,73.0,-47.0,-553.6044648980248,-93.95432016712141
6138,-0.42023328391193404,82.49442746961036,-2.880527256426595,-172.84801716702535,72.0,-46.0,-554.6032819289786,-94.00294668948031
6139,0.7065315606192517,83.96458177126382,-2.589972942517251,-171.49597840848867,73.0,-47.0,-555.5370311378014,-93.6450187427887
6140,-0.4999074068586056,83.9499942219978,-1.5590646520918539,-172.86594918957007,72.0,-48.0,-556.5367606735695,-93.62176244659157
6141,-0.5047348125101144,85.15468715839326,-2.812414867257072,-174.1077209691909,73.0,-49.0,-557.4967788166798,-93.34182465904061
6142,0.15857123156284447,84.84294423668574,-1.4786849917243754,-175.05848014509104,72.0,-50.0,-558.0146908821423,-92.48639079692832
6143,-0.4512600510098739,83.92768506773196,-2.071378166116439,-174.23235037605485,73.0,-49.0,-558.5735260129395,-91.65711201594641
6144,-0.7812434199301781,82.24515517006999,-2.6281432332382617,-175.76849380455673,72.0,-50.0,-559.2020011647437,-90.87928235363938
6145,-0.6883852459022815,81.20152762271289,-3.8336959650560987,-174.98075586365692,71.0,-49.0,-559.6525007186224,-89.98650570074398
6146,-0.5999110199720258,82.18655299750442,-3.8162892118640452,-174.2044145399499,70.0,-50.0,-560.2022803087834,-89.15119593649939
6147,0.042262209930704175,83.88152560749155,-4.773224428352221,-173.6412050456442,69.0,-51.0,-560.7712514030349,-88.32883841455025
6148,-0.6089964728069567,83.45700987124175,-4.095466474303979,-175.00312152064654,68.0,-52.0,-561.3314903521444,-87.50050736967715
6149,-0.7816224671035049,82.66853354804898,-4.028625701751958,-175.74019114599344,67.0,-51.0,-562.3146605961405,-87.31781563116463
6150,-0.07596252967074879,82.38719327994666,-3.4754369772210105,-174.76432030954953,68.0,-50.0,-563.3122569350825,-87.24852245307622
6151,-0.9126501888921184,80.23058242095028,-3.390530034611671,-175.05215677065272,67.0,-49.0,-564.2656600597611,-86.9468231294889
6152,-0.05529562245588049,79.77460896184559,-4.254300175952104,-173.96861360000244,66.0,-50.0,-565.2639112292715,-86.887707965858
6153,-0.17000142115449052,80.43609786386645,-4.865000912968776,-174.89993999262015,67.0,-49.0,-566.1271531424637,-87.39249841674649
6154,-1.0841035053454837,80.71826997284481,-6.566915226179688,-174.9720008907571,66.0,-50.0,-567.0812492604563,-87.69199899709908
6155,-0.15537609835635136,79.97759009222055,-8.140240389072106,-176.52209673734205,65.0,-51.0,-567.8432862156268,-88.3395325321029
6156,0.4328940482871879,80.03952331191324,-9.844371111918246,-177.9877616039977,64.0,-50.0,-568.3001509790516,-89.22906869659582
6157,-0.05996182559394797,80.0320380824012,-10.820147328972274,-178.1231017481052,65.0,-49.0,-568.9710286200799,-89.97063675872383
6158,-0.21907241051997345,78.38017153910879,-11.829045413426806,-178.30638623636992,66.0,-50.0,-569.693108013095,-90.662446956815
6159,0.9891806935920402,77.97348638861267,-10.53276054679039,-178.14874655058927,65.0,-51.0,-570.402643683949,-91.36711647636702
6160,1.2608693610366695,77.54661442126113,-10.437991903428161,-179.41995223147953,66.0,-50.0,-571.1453025112211,-92.03678644454155
6161,-0.12718965189619635,79.11613058709956,-11.83446409926468,-179.39613007051835,65.0,-51.0,-572.1107309264647,-92.29745476835592
6162,0.09415949587809136,80.3793982984871,-10.36305567398258,-179.30962347236877,64.0,-50.0,-573.0662150713462,-92.59249722103024
6163,0.591898531251903,80.23521984687258,-11.787779392318077,-179.13959620218495,63.0,-49.0,-574.0371860302987,-92.83169462250207
6164,0.7310074105214924,79.72960324258088,-10.587684580368567,-180.07165554359102,64.0,-48.0,-575.0362702002378,-92.87448272104544
6165,-0.28264941337632365,79.94755731283112,-11.155477558523177,-178.70791749937828,65.0,-49.0,-575.9979425481383,-93.14868391594351
6166,0.7820319000789621,80.21930090200246,-12.187484768304238,-177.339279003061,64.0,-50.0,-576.9035188221154,-93.5728673809793
6167,1.7940518909451066,80.2184689511582,-10.637621018557056,-177.45386263532797,65.0,-49.0,-577.9025136437339,-93.6176931144309
6168,1.1930593121488389,80.05403218813412,-12.10851197949329,-175.74761689370825,64.0,-50.0,-578.8933643855897,-93.7526553586464
6169,-0.22466225669785977,82.21274302113957,-10.835271084019446,-177.19678984120472,65.0,-49.0,-579.8912157881558,-93.81817313025732
6170,-1.6115413235982585,81.60586546365177,-11.028041215370326,-176.10762379420075,64.0,-48.0,-580.891116668589,-93.83225252331934
6171,-3.669611715730589,81.0619065311327,-11.284162494040165,-175.22351569144323,63.0,-49.0,-581.8903527915772,-93.87133155241928
6172,-5.679698938444645,81.3499841343392,-12.259133962368175,-175.56241747534276,64.0,-48.0,-582.7391267356726,-94.40008744300096
6173,-5.306272851593158,81.65762014428616,-13.78311894516791,-177.18491652239177,65.0,-49.0,-583.4762675504534,-95.07582660805232
6174,-5.317612033208634,82.60921302897522,-14.657267452369927,-175.490544912066,66.0,-50.0,-584.1667831536571,-95.79914410523611
6175,-5.214052946491195,84.0555268779699,-16.169025963645485,-174.89821552262305,67.0,-49.0,-584.6859258797015,-96.65383166803036
6176,-4.824679680377601,82.64217404687102,-17.30082237938022,-174.95442490728985,66.0,-50.0,-584.8822793435695,-97.63436484810487
6177,-5.032297322109499,85.35901505651613,-18.54654990863332,-173.51897337549042,65.0,-49.0,-585.1060810064758,-98.60899955694728
6178,-6.126293875122616,84.00722441401837,-18.79440799736182,-172.62888463974315,64.0,-48.0,-585.3739057980312,-99.57246719056471
6179,-5.801437772214864,84.52647944227864,-18.731043328236797,-173.47724624499736,65.0,-47.0,-585.9274939860734,-100.4052577513062
6180,-5.230258042877245,84.48044596265169,-19.43733074284127,-173.52118929347006,66.0,-48.0,-586.2678488992512,-101.3455547964338
6181,-5.450277987068363,84.65834607813109,-20.783251488095193,-172.76444991865824,65.0,-47.0,-586.4810702366173,-102.32255871725084
6182,-7.525682556217887,83.8968881382046,-19.59996703440542,-173.0513183959671,66.0,-48.0,-586.939722776353,-103.21117440909627
6183,-8.098701605903917,83.82058016959579,-19.10869956773843,-172.11667020999369,65.0,-49.0,-587.7432146766528,-103.80649009522651
6184,-7.615938774003452,82.86969797549911,-17.807689508157633,-172.76904162242332,64.0,-48.0,-588.4575675292868,-104.5062757780849
6185,-7.889948929984155,82.66327719020066,-18.582055567465456,-174.03739972582258,65.0,-49.0,-589.1205261320189,-105.25493183467135
6186,-9.042359841938344,83.97342850855621,-18.93525184486413,-175.62789720325625,64.0,-50.0,-589.6812815104361,-106.08291335957162
6187,-10.069224918827203,81.17925133795531,-18.898665899185133,-175.40100321822754,65.0,-51.0,-590.1486486716095,-106.96697666989313
6188,-9.283237208159633,82.39071286283367,-19.32448386836772,-175.4496488367371,66.0,-50.0,-590.7061384315699,-107.79716048540591
6189,-9.05797662589564,80.96834363073425,-20.23990971606429,-174.55682621733624,67.0,-51.0,-590.9226526247623,-108.7734399557146
6190,-8.121144055076208,78.4877640804548,-21.811758898286946,-174.35501703099905,66.0,-52.0,-591.2739330941388,-109.70971023284329
6191,-6.690933173545276,78.52116331251301,-21.22077960494542,-173.65197917898837,65.0,-51.0,-592.0253096538432,-110.36958390675873
6192,-4.045784866922565,79.8601143654169,-21.10641806969149,-174.79690110740037,66.0,-52.0,-592.8862044563218,-110.87836690476999
6193,-4.967694105051041,80.50708570150027,-20.276509035957208,-176.4505955879653,65.0,-51.0,-593.7169810308465,-111.43497294428184
6194,-5.288607721335117,80.4080652443813,-20.934297758999996,-175.6701582771472,64.0,-50.0,-594.5130510374171,-112.04017749204947
6195,-6.043741530490914,81.18981115187765,-20.67415829737982,-174.11921817461018,63.0,-49.0,-595.1934203780421,-112.77304689401511
6196,-9.047211399233635,82.76296471133296,-19.801298994338648,-175.1734511550231,64.0,-48.0,-595.5243255065408,-113.71671092105719
6197,-11.07959316016924,81.98740948184575,-19.855085667066096,-173.8359464530469,63.0,-49.0,-595.7796990334032,-114.68355339104797
6198,-10.277317990372355,81.7482711842613,-20.331386622174588,-173.1105369557685,62.0,-50.0,-595.8609052092455,-115.68025071571833
6199,-10.930826139658956,83.96521518129843,-18.723836298915405,-172.18145980654901,61.0,-49.0,-596.1558689918944,-116.63575914944639
6200,-11.387196564075925,82.24906079345392,-17.845352300459517,-170.58088122744869,62.0,-50.0,-596.9132489980587,-117.28873351821026
6201,-12.484012967807393,81.39094331573423,-17.244950244670804,-168.86280815008286,63.0,-49.0,-597.7740526176826,-117.7976707721449
6202,-11.461853951719634,82.08538636030633,-16.487227261409444,-170.5676481435377,62.0,-48.0,-598.7422255302097,-118.04795303569705
6203,-11.210481855617209,82.5503857150586,-16.57934044505206,-171.67199093860216,61.0,-47.0,-599.7172202663303,-118.27018099194272
6204,-10.113756325474624,81.1604433604137,-16.657426343581353,-171.10362785164688,60.0,-46.0,-600.6439697785203,-117.89450115264378
6205,-10.233192673370837,82.13169621038509,-16.27020762921421,-171.1034841880331,61.0,-45.0,-601.5599702794447,-117.49332403177783
6206,-10.325301348915113,80.89849860210714,-17.182499701566655,-170.75244309773126,60.0,-44.0,-602.1465984561021,-116.68346763564847
6207,-10.519582582054307,81.21505109604026,-15.899854402882017,-171.6798546653359,61.0,-43.0,-602.8080774124735,-115.93350390967386
6208,-8.743972114057716,80.18607636053179,-17.337807090852607,-172.07709413858382,60.0,-42.0,-603.5933774536957,-115.31438853653533
6209,-11.729035057308296,79.23566806448667,-16.012020927736398,-170.5129627178122,61.0,-43.0,-604.3360699777354,-114.64475593970667
6210,-10.903573715475634,78.65291315480364,-15.144876295492951,-172.24464687583915,60.0,-42.0,-605.3330899319782,-114.56761184828156
6211,-12.303762523807906,78.39311296909649,-15.157770429926845,-171.29657322868587,61.0,-43.0,-606.2767078201006,-114.23657517174033
6212,-11.82615064025598,78.3776675643077,-14.458208113114901,-170.6671640712851,62.0,-44.0,-607.1089476546026,-113.68215939105944
6213,-12.17424688886975,79.4482838401196,-12.763089865431073,-171.15131272248058,61.0,-43.0,-607.8405473112008,-113.00042488080967
6214,-12.66511096523152,80.41486053512054,-11.167072244755822,-170.15110462731678,60.0,-44.0,-608.7275013278471,-112.53856714042313
6215,-13.988452144608019,78.10562466832135,-10.481080355471464,-171.53768278458145,61.0,-43.0,-609.4674406030814,-111.86589346844998
6216,-14.47331776046508,77.7244781801994,-8.783972309491514,-170.80486743738317,60.0,-42.0,-610.4011086945309,-111.50775397745649
6217,-15.094102863021694,77.58864556913389,-9.105988956308671,-169.12018576354006,59.0,-43.0,-611.3362799541513,-111.15355810624973
6218,-15.543432076698325,77.33881030726897,-9.767687987478624,-170.2909867073574,58.0,-44.0,-612.3359183497445,-111.12666799550217
6219,-16.90277264936415,78.32231178037115,-9.606604929702428,-170.20735288955964,57.0,-45.0,-613.3228301966188,-110.96540731678898
6220,-17.67652263937708,78.01629363309104,-10.219068756027376,-170.6199252206475,56.0,-46.0,-614.2518021337407,-110.5952571580157
6221,-18.867849217742243,75.5758334730921,-11.264206544771861,-169.56033943954193,55.0,-45.0,-615.0901700723027,-110.05015239781692
6222,-17.769634612349634,76.37602923842208,-9.57294044806402,-170.30485868937166,54.0,-44.0,-615.8606445297905,-109.41268152761276
6223,-19.518599431657474,77.59395912446452,-7.847541868629383,-171.49024795897088,55.0,-45.0,-616.3677185151934,-108.55077899639026
6224,-20.626962106767458,77.49894667539422,-7.037865559348848,-173.11472373706385,56.0,-46.0,-617.0970668997517,-107.86663651565817
6225,-19.717287787952777,76.4202386183153,-7.468323684932522,-173.67954298482854,55.0,-45.0,-617.7151239544121,-107.08050327174561
6226,-20.520769300361284,75.65073644028807,-6.058869480660405,-174.65954972462214,56.0,-44.0,-618.6413781809524,-106.7036039379491
6227,-20.87442945384191,75.69336760653448,-6.525617622702847,-173.89521154026122,57.0,-45.0,-619.614974016898,-106.47532527440511
6228,-20.50798606045792,74.97320457536125,-6.577685204259502,-172.30461396736328,56.0,-46.0,-620.5601629231118,-106.1488012606319
6229,-20.13696914740122,74.72840367350435,-4.870458576018732,-171.2156910249082,55.0,-47.0,-621.5525389795781,-106.02555450589841
6230,-20.964564498715838,74.37900076686215,-5.138554729623374,-172.8585956944821,56.0,-46.0,-622.4964723852418,-105.69541858590155
6231,-20.119308319056273,73.4436642047566,-3.821438013683185,-171.68121618407224,57.0,-47.0,-623.3602643947406,-105.19157003293549
6232,-21.175410183369593,75.32581149406124,-3.0059038446756494,-170.72407044721655,58.0,-46.0,-624.167751740724,-104.60168514070934
6233,-22.835218095662867,75.72793439538312,-2.30236967162413,-170.65485545252767,59.0,-47.0,-624.6292469528483,-103.71454244125992
6234,-23.19439088808461,75.65332877666329,-1.007139724070206,-170.72993878461241,60.0,-46.0,-625.1122512532411,-102.83892446188645
6235,-24.33450256874186,75.8775543437512,0.11749624525999791,-171.62481063651705,61.0,-47.0,-625.7625618542505,-102.07925603275784
6236,-25.158022850318158,75.66733130711756,-0.01440304322286634,-170.47789461411313,62.0,-48.0,-626.2626626325251,-101.21328882115615
6237,-24.647683277065944,74.37206342854344,1.1137910086032372,-170.94968080387352,61.0,-47.0,-626.8060499143486,-100.3738066820058
6238,-24.76376094850613,76.30958694934209,-0.27054432109227644,-170.1734048244279,60.0,-46.0,-627.1326865679548,-99.42865669574915
6239,-24.245221749672652,75.80145205479498,0.5390769995311837,-171.26445206640724,61.0,-47.0,-627.6094015195174,-98.54959875968541
6240,-24.272011742531344,74.98874138511589,0.1322873067029528,-171.8867601959992,62.0,-48.0,-628.5921940903926,-98.36488611086986
6241,-22.104024741794774,74.67383645582288,-0.956853541849848,-172.43641275135963,61.0,-49.0,-629.4825515290984,-97.90962395414996
6242,-24.202932499662964,74.0434180045511,-0.9942089977797002,-172.10141278026717,60.0,-50.0,-630.4532815766702,-97.66945073594842
6243,-25.003483782052886,72.21292251609437,-1.084620221173108,-172.91575798865733,59.0,-49.0,-631.3076348582564,-97.149758066919
6244,-24.42715428555779,72.28055278524745,-2.531145762268594,-173.39599409438654,60.0,-48.0,-632.1542480214271,-96.61754931845078
6245,-23.20078027750244,70.65974996857818,-2.3606334125098067,-173.93887643474923,61.0,-49.0,-632.9808052973932,-96.05469670048814
6246,-23.162925841658716,71.15738609341061,-1.2850245881414017,-174.71384185717682,62.0,-50.0,-633.7320245204838,-95.39464391558448
6247,-23.990955368201057,71.71621220438587,-2.925240655114623,-174.98754353158586,63.0,-49.0,-634.0967326821428,-94.46352203483025
6248,-24.85698126989058,71.87355914316136,-1.6682361927935228,-175.48273839573784,64.0,-50.0,-634.6435614798243,-93.62627758663946
6249,-23.527411558711727,71.53870702492928,-1.9870807736530005,-173.93938839548946,65.0,-49.0,-635.3477814511174,-92.91629573332774
6250,-23.732985452907243,71.34037155781186,-0.4539529593253455,-172.79233250326783,66.0,-50.0,-636.108723659144,-92.26747606959698
6251,-25.184219706139277,71.26774433388898,0.7178541880318992,-172.99946002738238,65.0,-51.0,-636.8395515741627,-91.58491430782782
6252,-27.03987375841417,71.17056990055147,-0.12339387010414482,-174.22844833918256,66.0,-50.0,-636.9463529098595,-90.59063392750576
6253,-28.33397810796602,74.00835858247736,1.4729366132821153,-174.08599846083445,65.0,-51.0,-637.1012848701803,-89.60270878475903
6254,-27.259337707868088,75.01058345879413,2.4750252413325873,-174.5102060518694,64.0,-52.0,-636.9197611473331,-88.61932221883303
6255,-27.433508495464437,76.14518572301425,1.9483684071528855,-174.43113805939558,65.0,-53.0,-636.9056198125476,-87.61942221250716
6256,-27.289080140597658,76.41807537407466,1.6282738881582028,-172.91309713334212,64.0,-52.0,-637.1671867755911,-86.65423688116181
6257,-27.01223238020828,76.96701438449828,0.7334677063479912,-171.4572543209522,63.0,-51.0,-637.5621200775731,-85.73552708640314
6258,-27.929222434898065,77.70734609182777,1.0303619171810572,-172.86611790692103,64.0,-52.0,-637.5963704643445,-84.73611380301833
6259,-28.638278494023947,77.13231195019199,1.6127917762689516,-172.9990937493884,63.0,-51.0,-636.8121036051725,-84.11569016258834
6260,-27.508542348475213,79.77772707028583,3.0237459212078965,-172.7851410951864,62.0,-50.0,-635.9561094987683,-83.59870458271082
6261,-28.24517932186063,79.77837215322951,4.556883119547894,-171.67799759823538,63.0,-51.0,-635.2028724916794,-82.94095538191182
6262,-29.045882631144064,78.32605534096109,5.908882332147022,-170.8940229335678,64.0,-52.0,-634.2239753946977,-82.73660158693616
6263,-27.84533352597154,79.55617837617582,7.369182387750545,-172.55591261112582,63.0,-51.0,-633.5242169476139,-82.02222205494017
6264,-26.398774904245283,82.04270734894095,6.164653862011319,-171.43134727988038,62.0,-50.0,-633.1286965061917,-81.10376488097009
6265,-27.393802411518973,81.54812797498555,4.702464269293296,-171.08788256399413,63.0,-51.0,-633.1017417086462,-80.10412822753581
6266,-26.66144008912905,82.07301590675827,4.8239658143324595,-170.4494651316983,62.0,-50.0,-632.7239888947015,-79.17822174653631
6267,-27.004190700108474,82.837274141536,4.44495467399948,-171.8159673753406,61.0,-51.0,-632.0831675303741,-78.41053171858125
6268,-27.750870521823856,82.43892540978445,5.819081025336583,-173.28691101785756,62.0,-50.0,-631.6668043100998,-77.5013333525451
6269,-27.449344802445268,82.31662278590537,5.29419977514695,-172.4789358642197,61.0,-51.0,-631.270786130189,-76.58309068245175
6270,-26.946513548791554,82.04609205830263,6.038828453082148,-170.7689519890779,62.0,-52.0,-631.0581412455432,-75.60596113472842
6271,-28.20959086303064,80.59060949337407,4.808748249365775,-170.6520254878785,61.0,-53.0,-631.2057182002501,-74.6169105584486
6272,-29.971314329891868,80.19993227321274,4.978247670918427,-171.1916530291223,60.0,-54.0,-631.242187340091,-73.61757577878801
6273,-29.07611871377464,80.96705032708869,5.7128103452732,-170.88371403387495,61.0,-55.0,-631.4191894035675,-72.63336529849171
6274,-28.14338833059324,80.38507334674547,6.334995787603317,-171.40619107604581,60.0,-54.0,-631.5447380676593,-71.64127783614538
6275,-29.723150035326277,80.47149526776427,6.974570085301987,-169.94438367219217,61.0,-53.0,-631.6708294907041,-70.6492592107988
6276,-29.93724077490506,80.87005421638266,5.800070091449174,-170.97835886708788,62.0,-52.0,-631.5251733178328,-69.65992393936426
6277,-29.22919764702091,80.43495841217172,4.895988848029804,-170.38028599656897,61.0,-51.0,-631.9253996870422,-68.74350762927945
6278,-29.035832041103387,79.19786237036247,4.639675731339177,-168.9327422491424,60.0,-52.0,-632.5363228569944,-67.95181774023482
6279,-27.924964367990928,80.20166665927101,5.504125901892365,-168.28041744127032,59.0,-51.0,-633.3507056573044,-67.37148968253021
6280,-27.81438647496592,79.17764296933944,6.825241159046175,-169.14017145263762,60.0,-52.0,-633.9764253896439,-66.59144172467056
6281,-29.041735840347243,79.1637762526792,6.4661597036995815,-169.19503469226737,61.0,-51.0,-634.7560875616829,-65.96524135937888
6282,-27.22603379598648,79.52757982605326,6.827264698385404,-170.2423788349442,62.0,-50.0,-635.3050043117616,-65.12936433404383
6283,-27.925261670265844,79.133338683902,6.050280672364648,-171.57942618999712,63.0,-51.0,-635.3654335426156,-64.13119184992176
6284,-28.683852558149564,80.06867453372152,5.0700961618019775,-172.8631534218009,62.0,-52.0,-635.4233315941177,-63.13286934910739
